Side,Sub_ID,Ultimate_Clearing_Firm,Entering_Firm_Col1,EXCH,TRANS_TYPE,RPT_TYP,TRD_SUB_TYPE,PREVLY_RPTD,Total_Quantity
1,C,,00005,BATO,0,2,,N,14484
1,C,,00005,BATO,0,2,0,N,436
1,C,,00005,C2OX,0,2,,N,5170
1,C,,00005,C2OX,0,2,0,N,132
1,C,,00005,EDGO,0,2,,N,6427
1,C,,00005,EDGO,0,2,0,N,367
1,C,,00005,GMNI,0,2,,N,4527
1,C,,00005,GMNI,0,2,0,N,102
1,C,,00005,MPRL,0,2,,N,18994
1,C,,00005,MPRL,0,2,0,N,5542
1,C,,00005,MXOP,0,2,,N,1987
1,C,,00005,XASE,0,2,,N,12783
1,C,,00005,XASE,0,2,0,N,248
1,C,,00005,XASE,0,8,,N,1000
1,C,,00005,XASE,1,2,,N,4000
1,C,,00005,XASE,1,8,,N,1000
1,C,,00005,XBOX,0,2,,N,11969
1,C,,00005,XBOX,0,2,0,N,928
1,C,,00005,XBOX,0,9,,N,1000
1,C,,00005,XBOX,1,2,,N,1500
1,C,,00005,XBOX,1,2,0,N,500
1,C,,00005,XBOX,1,9,,N,1000
1,C,,00005,XBXO,0,2,,N,3738
1,C,,00005,XBXO,0,2,0,N,249
1,C,,00005,XCBO,0,2,,N,53690
1,C,,00005,XCBO,0,2,0,N,4722
1,C,,00005,XCBO,1,2,,N,282
1,C,,00005,XISX,0,2,,N,10580
1,C,,00005,XISX,0,2,0,N,570
1,C,,00005,XMIO,0,2,,N,3019
1,C,,00005,XMIO,0,2,0,N,397
1,C,,00005,XNDQ,0,2,,N,15739
1,C,,00005,XNDQ,0,2,0,N,333
1,C,,00005,XPHO,0,2,,N,25748
1,C,,00005,XPHO,0,2,0,N,498
1,C,,00005,XPHO,1,2,,N,10120
1,C,,00005,XPSE,0,2,,N,26376
1,C,,00005,XPSE,0,2,0,N,2601
1,C,,00007,XCBO,0,2,,N,250
1,C,,00007,XCBO,1,2,,N,250
1,C,,00010,BATO,0,2,,N,1078
1,C,,00010,BATO,0,2,0,N,223
1,C,,00010,BATO,0,8,,N,3
1,C,,00010,C2OX,0,2,,N,1665
1,C,,00010,C2OX,0,2,0,N,32
1,C,,00010,EDGO,0,2,,N,1763
1,C,,00010,EMLD,0,2,,N,1
1,C,,00010,EMLD,0,2,0,N,1
1,C,,00010,GMNI,0,2,,N,2142
1,C,,00010,GMNI,0,2,0,N,10
1,C,,00010,MCRY,0,2,,N,22
1,C,,00010,MPRL,0,2,,N,2725
1,C,,00010,MPRL,0,2,0,N,65
1,C,,00010,MXOP,0,2,,N,54
1,C,,00010,XASE,0,2,,N,14025
1,C,,00010,XASE,0,8,,N,2179
1,C,,00010,XASE,1,2,,N,9034
1,C,,00010,XASE,1,8,,N,2179
1,C,,00010,XBOX,0,2,,N,4319
1,C,,00010,XBOX,1,2,,N,2500
1,C,,00010,XBXO,0,2,,N,325
1,C,,00010,XCBO,0,2,,N,41985
1,C,,00010,XCBO,0,2,0,N,1002
1,C,,00010,XCBO,0,8,,N,5012
1,C,,00010,XCBO,1,2,,N,20915
1,C,,00010,XCBO,1,8,,N,5012
1,C,,00010,XISX,0,2,,N,13421
1,C,,00010,XISX,0,2,0,N,118
1,C,,00010,XISX,1,2,,N,3500
1,C,,00010,XMIO,0,2,,N,494
1,C,,00010,XNDQ,0,2,,N,751
1,C,,00010,XNDQ,0,2,0,N,5
1,C,,00010,XPHO,0,2,,N,7848
1,C,,00010,XPHO,0,2,0,N,61
1,C,,00010,XPHO,1,2,,N,2430
1,C,,00010,XPSE,0,2,,N,25233
1,C,,00010,XPSE,0,2,0,N,1686
1,C,,00015,XASE,0,2,,N,2160
1,C,,00015,XASE,1,2,,N,1360
1,C,,00017,XBOX,0,2,,N,1160
1,C,,00017,XBOX,0,2,0,N,1151
1,C,,00019,BATO,0,2,,N,159
1,C,,00019,BATO,0,2,0,N,5
1,C,,00019,C2OX,0,2,,N,102
1,C,,00019,C2OX,0,2,0,N,6
1,C,,00019,EDGO,0,2,,N,815
1,C,,00019,EMLD,0,2,,N,229
1,C,,00019,EMLD,0,2,0,N,6
1,C,,00019,GMNI,0,2,,N,205
1,C,,00019,MCRY,0,2,,N,669
1,C,,00019,MPRL,0,2,,N,818
1,C,,00019,MXOP,0,2,,N,14
1,C,,00019,XASE,0,2,,N,397
1,C,,00019,XBOX,0,2,,N,18106
1,C,,00019,XBOX,0,8,,N,731
1,C,,00019,XBOX,1,2,,N,13717
1,C,,00019,XBOX,1,8,,N,731
1,C,,00019,XBXO,0,2,,N,72
1,C,,00019,XCBO,0,2,,N,2980
1,C,,00019,XCBO,0,2,0,N,22
1,C,,00019,XISX,0,2,,N,265
1,C,,00019,XISX,0,2,0,N,51
1,C,,00019,XMIO,0,2,,N,420
1,C,,00019,XMIO,0,2,0,N,8
1,C,,00019,XNDQ,0,2,,N,417
1,C,,00019,XPHO,0,2,,N,14964
1,C,,00019,XPHO,1,2,,N,7284
1,C,,00019,XPSE,0,2,,N,114
1,C,,00045,C2OX,0,2,,N,3907
1,C,,00045,C2OX,0,2,0,N,21
1,C,,00045,XASE,0,2,,N,28096
1,C,,00045,XASE,0,2,0,N,2077
1,C,,00045,XASE,1,2,,N,11349
1,C,,00045,XBOX,0,2,,N,3425
1,C,,00045,XBOX,0,2,0,N,1119
1,C,,00045,XBOX,1,2,,N,1000
1,C,,00045,XCBO,0,2,,N,2795
1,C,,00045,XCBO,0,2,0,N,612
1,C,,00045,XISX,0,2,,N,999
1,C,,00045,XISX,0,2,0,N,287
1,C,,00045,XMIO,0,2,,N,625
1,C,,00045,XPSE,0,2,,N,3895
1,C,,00045,XPSE,0,2,0,N,224
1,C,,00045,XPSE,1,2,,N,1950
1,C,,00050,EMLD,0,2,,N,4842
1,C,,00050,EMLD,0,2,0,N,201
1,C,,00050,GMNI,0,2,,N,37861
1,C,,00050,GMNI,0,2,0,N,4247
1,C,,00050,MCRY,0,2,,N,10034
1,C,,00050,MCRY,0,2,0,N,433
1,C,,00050,MPRL,0,2,,N,25820
1,C,,00050,MPRL,0,2,0,N,492
1,C,,00050,MXOP,0,2,,N,10521
1,C,,00050,XASE,0,2,,N,103381
1,C,,00050,XASE,0,2,0,N,2022
1,C,,00050,XASE,1,2,,N,40608
1,C,,00050,XASE,1,2,0,N,2000
1,C,,00050,XBOX,0,2,,N,17499
1,C,,00050,XBOX,0,2,0,N,13
1,C,,00050,XBXO,0,2,,N,4795
1,C,,00050,XBXO,0,2,0,N,112
1,C,,00050,XBXO,0,8,,N,73
1,C,,00050,XCBO,0,2,,N,32156
1,C,,00050,XCBO,1,2,,N,12360
1,C,,00050,XISX,0,2,,N,65162
1,C,,00050,XISX,0,2,0,N,1463
1,C,,00050,XISX,0,8,,N,6
1,C,,00050,XMIO,0,2,,N,10369
1,C,,00050,XMIO,0,2,0,N,208
1,C,,00050,XNDQ,0,2,,N,33598
1,C,,00050,XNDQ,0,2,0,N,1710
1,C,,00050,XNDQ,0,8,,N,27
1,C,,00050,XPHO,0,2,,N,15312
1,C,,00050,XPHO,0,2,0,N,1565
1,C,,00050,XPHO,0,8,,N,21
1,C,,00050,XPHO,1,2,,N,3005
1,C,,00050,XPHO,1,2,0,N,500
1,C,,00050,XPSE,0,2,,N,72063
1,C,,00050,XPSE,0,2,0,N,3960
1,C,,00067,BATO,0,2,,N,77
1,C,,00067,C2OX,0,2,,N,145
1,C,,00067,EDGO,0,2,,N,68
1,C,,00067,GMNI,0,2,,N,34
1,C,,00067,XASE,0,2,,N,5
1,C,,00067,XBXO,0,2,,N,65
1,C,,00067,XCBO,0,2,,N,53
1,C,,00067,XISX,0,2,,N,37
1,C,,00067,XNDQ,0,2,,N,85
1,C,,00067,XPSE,0,2,,N,1032
1,C,,00103,XPHO,0,2,,N,108
1,C,,00103,XPHO,1,2,,N,108
1,C,,00141,XCBO,0,2,,N,182
1,C,,00161,BATO,0,2,,N,692
1,C,,00161,BATO,0,2,0,N,253
1,C,,00161,C2OX,0,2,,N,7717
1,C,,00161,C2OX,0,2,0,N,1312
1,C,,00161,EDGO,0,2,,N,290
1,C,,00161,EDGO,0,2,0,N,7
1,C,,00161,EMLD,0,2,,N,1076
1,C,,00161,GMNI,0,2,,N,24
1,C,,00161,MCRY,0,2,,N,3
1,C,,00161,MPRL,0,2,,N,485
1,C,,00161,MXOP,0,2,,N,669
1,C,,00161,MXOP,0,2,0,N,29
1,C,,00161,XASE,0,2,,N,14626
1,C,,00161,XASE,1,2,,N,9600
1,C,,00161,XBOX,0,2,,N,72
1,C,,00161,XBXO,0,2,,N,1606
1,C,,00161,XCBO,0,2,,N,21550
1,C,,00161,XCBO,0,2,0,N,5454
1,C,,00161,XCBO,1,2,,N,348
1,C,,00161,XISX,0,2,,N,1848
1,C,,00161,XISX,0,2,0,N,217
1,C,,00161,XMIO,0,2,,N,370
1,C,,00161,XNDQ,0,2,,N,173
1,C,,00161,XPHO,0,2,,N,76525
1,C,,00161,XPHO,0,2,0,N,1057
1,C,,00161,XPHO,1,2,,N,49100
1,C,,00161,XPHO,1,2,0,N,500
1,C,,00161,XPSE,0,2,,N,35861
1,C,,00161,XPSE,0,2,0,N,11
1,C,,00161,XPSE,1,2,,N,13000
1,C,,00180,XBOX,0,2,,N,2000
1,C,,00180,XBOX,0,9,,N,1000
1,C,,00180,XBOX,1,2,,N,1000
1,C,,00180,XBOX,1,9,,N,1000
1,C,,00180,XCBO,0,2,,N,1780
1,C,,00180,XCBO,1,2,,N,1250
1,C,,00180,XPHO,0,2,,N,34296
1,C,,00180,XPHO,1,2,,N,11898
1,C,,00200,BATO,0,2,,N,1623
1,C,,00200,BATO,0,2,0,N,281
1,C,,00200,C2OX,0,2,,N,563
1,C,,00200,C2OX,0,2,0,N,183
1,C,,00200,EDGO,0,2,,N,1782
1,C,,00200,EDGO,0,2,0,N,657
1,C,,00200,EMLD,0,2,,N,1396
1,C,,00200,EMLD,0,2,0,N,458
1,C,,00200,GMNI,0,2,,N,1167
1,C,,00200,GMNI,0,2,0,N,110
1,C,,00200,MCRY,0,2,,N,21
1,C,,00200,MPRL,0,2,,N,1325
1,C,,00200,MPRL,0,2,0,N,44
1,C,,00200,MXOP,0,2,,N,72
1,C,,00200,MXOP,0,2,0,N,1
1,C,,00200,XASE,0,2,,N,1711
1,C,,00200,XASE,0,2,0,N,26
1,C,,00200,XBOX,0,2,,N,4704
1,C,,00200,XBOX,0,2,0,N,237
1,C,,00200,XBXO,0,2,,N,914
1,C,,00200,XBXO,0,2,0,N,25
1,C,,00200,XCBO,0,2,,N,11455
1,C,,00200,XCBO,0,2,0,N,5236
1,C,,00200,XCBO,1,2,,N,1
1,C,,00200,XISX,0,2,,N,2176
1,C,,00200,XISX,0,2,0,N,171
1,C,,00200,XMIO,0,2,,N,519
1,C,,00200,XMIO,0,2,0,N,19
1,C,,00200,XNDQ,0,2,,N,1994
1,C,,00200,XNDQ,0,2,0,N,153
1,C,,00200,XPHO,0,2,,N,825
1,C,,00200,XPHO,0,2,0,N,105
1,C,,00200,XPSE,0,2,,N,4760
1,C,,00200,XPSE,0,2,0,N,394
1,C,,00221,XBOX,0,2,,N,2000
1,C,,00221,XCBO,0,2,,N,3643
1,C,,00221,XCBO,0,2,0,N,88
1,C,,00221,XPHO,0,2,,N,550
1,C,,00226,BATO,0,2,,N,23
1,C,,00226,XASE,0,2,,N,1737
1,C,,00226,XASE,0,2,0,N,1726
1,C,,00226,XBOX,0,2,,N,251
1,C,,00226,XBOX,0,2,0,N,51
1,C,,00226,XCBO,0,2,,N,1342
1,C,,00226,XCBO,0,2,0,N,315
1,C,,00226,XISX,0,2,,N,245
1,C,,00226,XISX,0,2,0,N,222
1,C,,00226,XNDQ,0,2,,N,119
1,C,,00226,XNDQ,0,2,0,N,16
1,C,,00226,XPHO,0,2,,N,252
1,C,,00226,XPHO,0,2,0,N,231
1,C,,00226,XPSE,0,2,,N,868
1,C,,00226,XPSE,0,2,0,N,3
1,C,,00230,BATO,0,2,,N,27
1,C,,00230,GMNI,0,2,,N,134
1,C,,00230,XBOX,0,2,,N,991
1,C,,00230,XBOX,0,2,0,N,875
1,C,,00230,XCBO,0,2,,N,628
1,C,,00230,XISX,0,2,,N,31
1,C,,00230,XMIO,0,2,,N,143
1,C,,00230,XMIO,0,2,0,N,58
1,C,,00230,XPHO,0,2,,N,22424
1,C,,00230,XPHO,1,2,,N,18000
1,C,,00230,XPSE,0,2,,N,339
1,C,,00230,XPSE,0,2,0,N,5
1,C,,00233,EDGO,0,2,,N,34
1,C,,00233,GMNI,0,2,,N,20
1,C,,00233,GMNI,0,2,0,N,20
1,C,,00233,XASE,0,2,,N,100300
1,C,,00233,XASE,1,2,,N,100300
1,C,,00233,XBOX,0,2,,N,109
1,C,,00233,XMIO,0,2,,N,217
1,C,,00235,XCBO,0,2,,N,1123
1,C,,00235,XCBO,0,2,0,N,10
1,C,,00235,XCBO,1,2,,N,169
1,C,,00250,BATO,0,2,,N,233
1,C,,00250,C2OX,0,2,,N,984
1,C,,00250,C2OX,0,2,0,N,45
1,C,,00250,EDGO,0,2,,N,3391
1,C,,00250,EDGO,0,2,0,N,214
1,C,,00250,EMLD,0,2,,N,1376
1,C,,00250,EMLD,0,2,0,N,406
1,C,,00250,GMNI,0,2,,N,96
1,C,,00250,MCRY,0,2,,N,3026
1,C,,00250,MCRY,0,2,0,N,429
1,C,,00250,MPRL,0,2,,N,146
1,C,,00250,MPRL,0,2,0,N,5
1,C,,00250,MXOP,0,2,,N,4
1,C,,00250,XASE,0,2,,N,2141
1,C,,00250,XASE,0,2,0,N,1
1,C,,00250,XBOX,0,2,,N,1596
1,C,,00250,XBOX,0,2,0,N,6
1,C,,00250,XBXO,0,2,,N,482
1,C,,00250,XBXO,0,2,0,N,13
1,C,,00250,XCBO,0,2,,N,9443
1,C,,00250,XCBO,0,2,0,N,522
1,C,,00250,XCBO,1,2,,N,93
1,C,,00250,XISX,0,2,,N,2341
1,C,,00250,XISX,0,2,0,N,354
1,C,,00250,XMIO,0,2,,N,1305
1,C,,00250,XMIO,0,2,0,N,47
1,C,,00250,XNDQ,0,2,,N,247
1,C,,00250,XNDQ,0,2,0,N,64
1,C,,00250,XPHO,0,2,,N,43753
1,C,,00250,XPHO,0,2,0,N,2422
1,C,,00250,XPHO,1,2,,N,40000
1,C,,00250,XPHO,1,2,0,N,2000
1,C,,00250,XPSE,0,2,,N,2952
1,C,,00250,XPSE,0,2,0,N,218
1,C,,00250,XPSE,1,2,,N,198
1,C,,00255,BATO,0,2,,N,232
1,C,,00255,BATO,0,2,0,N,35
1,C,,00255,C2OX,0,2,,N,18
1,C,,00255,EDGO,0,2,,N,1572
1,C,,00255,EMLD,0,2,,N,201
1,C,,00255,GMNI,0,2,,N,89
1,C,,00255,MCRY,0,2,,N,366
1,C,,00255,MPRL,0,2,,N,119
1,C,,00255,XASE,0,2,,N,42467
1,C,,00255,XASE,1,2,,N,10315
1,C,,00255,XBOX,0,2,,N,31791
1,C,,00255,XBOX,0,2,0,N,683
1,C,,00255,XBOX,1,2,,N,23412
1,C,,00255,XBXO,0,2,,N,193
1,C,,00255,XCBO,0,2,,N,58295
1,C,,00255,XCBO,0,2,0,N,122
1,C,,00255,XCBO,1,2,,N,15600
1,C,,00255,XISX,0,2,,N,2170
1,C,,00255,XMIO,0,2,,N,120
1,C,,00255,XNDQ,0,2,,N,134
1,C,,00255,XPHO,0,2,,N,448
1,C,,00255,XPSE,0,2,,N,6965
1,C,,00255,XPSE,0,2,0,N,168
1,C,,00255,XPSE,1,2,,N,2240
1,C,,00333,XBOX,0,2,,N,2186
1,C,,00333,XBOX,0,2,0,N,8005
1,C,,00333,XBOX,0,8,,N,9525
1,C,,00333,XBOX,1,2,,N,2186
1,C,,00333,XBOX,1,2,0,N,8005
1,C,,00333,XBOX,1,8,,N,9525
1,C,,00333,XCBO,0,2,,N,350
1,C,,00333,XCBO,0,2,0,N,7
1,C,,00333,XCBO,1,2,,N,350
1,C,,00333,XCBO,1,2,0,N,7
1,C,,00352,BATO,0,2,,N,4733
1,C,,00352,BATO,0,2,0,N,466
1,C,,00352,C2OX,0,2,,N,3280
1,C,,00352,EDGO,0,2,,N,1778
1,C,,00352,EDGO,0,2,0,N,260
1,C,,00352,EMLD,0,2,,N,224
1,C,,00352,EMLD,0,2,0,N,32
1,C,,00352,GMNI,0,2,,N,845
1,C,,00352,GMNI,0,2,0,N,55
1,C,,00352,MCRY,0,2,,N,4937
1,C,,00352,MCRY,0,2,0,N,206
1,C,,00352,MPRL,0,2,,N,4738
1,C,,00352,MPRL,0,2,0,N,460
1,C,,00352,MXOP,0,2,,N,110
1,C,,00352,XASE,0,2,,N,2493
1,C,,00352,XASE,0,2,0,N,2
1,C,,00352,XBOX,0,2,,N,6042
1,C,,00352,XBOX,0,2,0,N,1
1,C,,00352,XBXO,0,2,,N,1168
1,C,,00352,XBXO,0,2,0,N,1
1,C,,00352,XCBO,0,2,,N,28834
1,C,,00352,XCBO,0,2,0,N,3524
1,C,,00352,XISX,0,2,,N,5764
1,C,,00352,XISX,0,2,0,N,44
1,C,,00352,XMIO,0,2,,N,850
1,C,,00352,XMIO,0,2,0,N,66
1,C,,00352,XNDQ,0,2,,N,5688
1,C,,00352,XNDQ,0,2,0,N,563
1,C,,00352,XPHO,0,2,,N,12315
1,C,,00352,XPHO,0,2,0,N,1270
1,C,,00352,XPSE,0,2,,N,10046
1,C,,00352,XPSE,0,2,0,N,1196
1,C,,00355,XCBO,0,2,,N,206
1,C,,00355,XPHO,0,2,,N,16
1,C,,00355,XPHO,0,2,0,N,8
1,C,,00355,XPHO,1,2,,N,16
1,C,,00355,XPHO,1,2,0,N,8
1,C,,00365,BATO,0,2,,N,11017
1,C,,00365,BATO,0,2,0,N,1970
1,C,,00365,BATO,1,2,,N,15
1,C,,00365,BATO,1,2,0,N,15
1,C,,00365,C2OX,0,2,,N,11784
1,C,,00365,C2OX,0,2,0,N,1915
1,C,,00365,EDGO,0,2,,N,8913
1,C,,00365,EDGO,0,2,0,N,5702
1,C,,00365,EMLD,0,2,,N,8247
1,C,,00365,EMLD,0,2,0,N,5915
1,C,,00365,GMNI,0,2,,N,1403
1,C,,00365,GMNI,0,2,0,N,152
1,C,,00365,MCRY,0,2,,N,1089
1,C,,00365,MCRY,0,2,0,N,5
1,C,,00365,MPRL,0,2,,N,34008
1,C,,00365,MPRL,0,2,0,N,10041
1,C,,00365,MPRL,1,2,,N,10
1,C,,00365,MPRL,1,2,0,N,10
1,C,,00365,MXOP,0,2,,N,543
1,C,,00365,MXOP,0,2,0,N,70
1,C,,00365,XASE,0,2,,N,57021
1,C,,00365,XASE,0,2,0,N,13400
1,C,,00365,XASE,1,2,,N,26527
1,C,,00365,XBOX,0,2,,N,94409
1,C,,00365,XBOX,0,2,0,N,69862
1,C,,00365,XBOX,0,8,,N,147483
1,C,,00365,XBOX,1,2,,N,85724
1,C,,00365,XBOX,1,2,0,N,63759
1,C,,00365,XBOX,1,8,,N,147483
1,C,,00365,XBXO,0,2,,N,4728
1,C,,00365,XBXO,0,2,0,N,272
1,C,,00365,XCBO,0,2,,N,26649
1,C,,00365,XCBO,0,2,0,N,22151
1,C,,00365,XCBO,1,2,,N,38
1,C,,00365,XISX,0,2,,N,5333
1,C,,00365,XISX,0,2,0,N,56
1,C,,00365,XMIO,0,2,,N,6560
1,C,,00365,XMIO,0,2,0,N,3678
1,C,,00365,XNDQ,0,2,,N,3955
1,C,,00365,XNDQ,0,2,0,N,84
1,C,,00365,XPHO,0,2,,N,1871
1,C,,00365,XPHO,0,2,0,N,162
1,C,,00365,XPSE,0,2,,N,23689
1,C,,00365,XPSE,0,2,0,N,1426
1,C,,00370,XPHO,0,2,,N,72250
1,C,,00370,XPHO,0,8,,N,9250
1,C,,00370,XPHO,1,2,,N,72250
1,C,,00370,XPHO,1,8,,N,9250
1,C,,00396,XASE,0,2,,N,840
1,C,,00396,XASE,1,2,,N,495
1,C,,00396,XBOX,0,2,,N,6133
1,C,,00396,XBOX,0,2,0,N,6133
1,C,,00396,XBOX,1,2,,N,4758
1,C,,00396,XBOX,1,2,0,N,4758
1,C,,00396,XCBO,0,2,,N,1852
1,C,,00396,XCBO,0,2,0,N,383
1,C,,00396,XCBO,1,2,,N,4
1,C,,00396,XPHO,0,2,,N,22680
1,C,,00396,XPHO,0,2,0,N,740
1,C,,00396,XPHO,1,2,,N,1240
1,C,,00396,XPSE,0,2,,N,4200
1,C,,00396,XPSE,0,2,0,N,1000
1,C,,00436,XASE,0,2,,N,3669
1,C,,00436,XASE,0,2,0,N,3422
1,C,,00436,XASE,1,2,,N,20
1,C,,00436,XASE,1,2,0,N,20
1,C,,00436,XPSE,0,2,,N,30910
1,C,,00436,XPSE,0,2,0,N,17741
1,C,,00436,XPSE,1,2,,N,12
1,C,,00436,XPSE,1,2,0,N,12
1,C,,00443,BATO,0,2,,N,172
1,C,,00443,BATO,0,2,0,N,1
1,C,,00443,C2OX,0,2,,N,1128
1,C,,00443,EDGO,0,2,,N,3352
1,C,,00443,EMLD,0,2,,N,37
1,C,,00443,EMLD,0,2,0,N,3
1,C,,00443,MCRY,0,2,,N,3977
1,C,,00443,MCRY,0,2,0,N,30
1,C,,00443,MPRL,0,2,,N,134
1,C,,00443,XASE,0,2,,N,1098
1,C,,00443,XASE,0,2,0,N,6
1,C,,00443,XBOX,0,2,,N,2546
1,C,,00443,XBOX,0,2,0,N,2051
1,C,,00443,XBXO,0,2,,N,265
1,C,,00443,XCBO,0,2,,N,4640
1,C,,00443,XCBO,0,2,0,N,18
1,C,,00443,XISX,0,2,,N,2439
1,C,,00443,XISX,0,2,0,N,140
1,C,,00443,XMIO,0,2,,N,637
1,C,,00443,XMIO,0,2,0,N,206
1,C,,00443,XNDQ,0,2,,N,182
1,C,,00443,XPHO,0,2,,N,4426
1,C,,00443,XPHO,0,2,0,N,121
1,C,,00443,XPSE,0,2,,N,386
1,C,,00505,XASE,0,2,,N,120000
1,C,,00505,XASE,1,2,,N,65000
1,C,,00505,XCBO,0,2,,N,1890
1,C,,00505,XCBO,0,2,0,N,192
1,C,,00505,XCBO,1,2,,N,409
1,C,,00520,GMNI,0,2,,N,1684
1,C,,00520,GMNI,0,2,0,N,1062
1,C,,00520,MCRY,0,2,,N,1159
1,C,,00520,MCRY,0,2,0,N,782
1,C,,00520,XBXO,0,2,,N,3951
1,C,,00520,XBXO,0,2,0,N,2484
1,C,,00520,XISX,0,2,,N,2729
1,C,,00520,XISX,0,2,0,N,1506
1,C,,00520,XISX,0,8,0,N,100
1,C,,00520,XISX,1,2,,N,100
1,C,,00520,XISX,1,8,0,N,100
1,C,,00520,XNDQ,0,2,,N,9777
1,C,,00520,XNDQ,0,2,0,N,5178
1,C,,00520,XPHO,0,2,,N,2943
1,C,,00520,XPHO,0,2,0,N,2525
1,C,,00541,BATO,0,2,,N,528
1,C,,00541,C2OX,0,2,,N,340
1,C,,00541,EDGO,0,2,,N,181
1,C,,00541,EMLD,0,2,,N,185
1,C,,00541,GMNI,0,2,,N,1059
1,C,,00541,GMNI,0,2,0,N,35
1,C,,00541,MCRY,0,2,,N,334
1,C,,00541,MPRL,0,2,,N,1247
1,C,,00541,MPRL,0,2,0,N,125
1,C,,00541,MXOP,0,2,,N,13
1,C,,00541,XASE,0,2,,N,214897
1,C,,00541,XASE,0,2,0,N,20600
1,C,,00541,XASE,1,2,,N,214572
1,C,,00541,XASE,1,2,0,N,20600
1,C,,00541,XBOX,0,2,,N,95001
1,C,,00541,XBOX,0,2,0,N,10143
1,C,,00541,XBOX,0,8,,N,98643
1,C,,00541,XBOX,1,2,,N,94644
1,C,,00541,XBOX,1,2,0,N,10143
1,C,,00541,XBOX,1,8,,N,98643
1,C,,00541,XBXO,0,2,,N,192
1,C,,00541,XCBO,0,2,,N,892
1,C,,00541,XCBO,0,2,0,N,15
1,C,,00541,XISX,0,2,,N,2443
1,C,,00541,XISX,0,2,0,N,1258
1,C,,00541,XISX,1,2,,N,2000
1,C,,00541,XISX,1,2,0,N,1000
1,C,,00541,XMIO,0,2,,N,100
1,C,,00541,XNDQ,0,2,,N,1040
1,C,,00541,XPHO,0,2,,N,5393
1,C,,00541,XPHO,0,8,,N,17321
1,C,,00541,XPHO,1,2,,N,5357
1,C,,00541,XPHO,1,8,,N,17321
1,C,,00541,XPSE,0,2,,N,237870
1,C,,00541,XPSE,0,2,0,N,15678
1,C,,00541,XPSE,0,8,,N,2500
1,C,,00541,XPSE,1,2,,N,237610
1,C,,00541,XPSE,1,2,0,N,15670
1,C,,00541,XPSE,1,8,,N,2500
1,C,,00551,BATO,0,2,,N,2831
1,C,,00551,BATO,0,2,0,N,887
1,C,,00551,XASE,0,2,,N,2500
1,C,,00551,XASE,0,2,0,N,2500
1,C,,00551,XBOX,0,2,,N,6000
1,C,,00551,XBOX,0,2,0,N,800
1,C,,00551,XBOX,0,8,,N,6800
1,C,,00551,XBOX,1,2,,N,6000
1,C,,00551,XBOX,1,2,0,N,800
1,C,,00551,XBOX,1,8,,N,6800
1,C,,00551,XCBO,0,2,,N,117924
1,C,,00551,XCBO,0,2,0,N,4778
1,C,,00551,XCBO,0,8,,N,294692
1,C,,00551,XCBO,1,2,,N,117924
1,C,,00551,XCBO,1,2,0,N,4778
1,C,,00551,XCBO,1,8,,N,294692
1,C,,00551,XPHO,0,2,,N,8355
1,C,,00551,XPHO,1,2,,N,6355
1,C,,00551,XPSE,0,2,,N,1710
1,C,,00551,XPSE,1,2,,N,1710
1,C,,00556,XCBO,0,2,,N,112
1,C,,00556,XPHO,0,2,,N,39450
1,C,,00571,XASE,0,2,,N,7400
1,C,,00571,XASE,1,2,,N,5750
1,C,,00571,XISX,0,2,,N,5000
1,C,,00571,XISX,0,2,0,N,4000
1,C,,00571,XISX,1,2,,N,5000
1,C,,00571,XISX,1,2,0,N,4000
1,C,,00571,XPHO,0,2,,N,8495
1,C,,00571,XPHO,0,2,0,N,1400
1,C,,00571,XPHO,1,2,,N,4975
1,C,,00571,XPSE,0,2,,N,1110
1,C,,00571,XPSE,0,2,0,N,1000
1,C,,00571,XPSE,1,2,,N,1055
1,C,,00571,XPSE,1,2,0,N,1000
1,C,,00595,XBOX,0,2,,N,25345
1,C,,00595,XBOX,0,2,0,N,1436
1,C,,00595,XBOX,0,8,,N,1500
1,C,,00595,XBOX,1,2,,N,25345
1,C,,00595,XBOX,1,2,0,N,1436
1,C,,00595,XBOX,1,8,,N,1500
1,C,,00642,BATO,0,2,,N,5060
1,C,,00642,BATO,0,2,0,N,114
1,C,,00642,C2OX,0,2,,N,12400
1,C,,00642,C2OX,0,2,0,N,1620
1,C,,00642,EDGO,0,2,,N,6351
1,C,,00642,EDGO,0,2,0,N,36
1,C,,00642,EMLD,0,2,,N,9071
1,C,,00642,EMLD,0,2,0,N,2216
1,C,,00642,GMNI,0,2,,N,2651
1,C,,00642,GMNI,0,2,0,N,180
1,C,,00642,MCRY,0,2,,N,1316
1,C,,00642,MCRY,0,2,0,N,4
1,C,,00642,MPRL,0,2,,N,8145
1,C,,00642,MPRL,0,2,0,N,630
1,C,,00642,MXOP,0,2,,N,8778
1,C,,00642,MXOP,0,2,0,N,231
1,C,,00642,XASE,0,2,,N,4074
1,C,,00642,XASE,0,2,0,N,13
1,C,,00642,XBOX,0,2,,N,5376
1,C,,00642,XBOX,0,2,0,N,15
1,C,,00642,XBXO,0,2,,N,9516
1,C,,00642,XBXO,0,2,0,N,1037
1,C,,00642,XCBO,0,2,,N,66951
1,C,,00642,XCBO,0,2,0,N,26144
1,C,,00642,XCBO,0,8,,N,3000
1,C,,00642,XCBO,1,2,,N,1852
1,C,,00642,XISX,0,2,,N,5659
